TimeStamp,ch1,ch2,ch3,ch4
1237799.2336,-22235.06,-28176.17,-17954.4,-15996.84
1237799.2376,-22225.67,-28164.2,-17944.72,-15983.77
1237799.2416,-22239.64,-28167.2,-17962.36,-15991.79
1237799.2456,-22234.87,-28142.74,-17958.07,-15977.1
1237799.2496,-22237.45,-28154.66,-17960.07,-15983.68
1237799.2536,-22238.3,-28174.74,-17960.36,-15992.45
1237799.2576,-22236.49,-28172.93,-17955.78,-15989.5
1237799.2616,-22244.55,-28168.78,-17961.17,-15994.41
1237799.2656,-22234.3,-28136.21,-17947.01,-15966.85
1237799.2696,-22241.55,-28156.38,-17959.93,-15983.54
1237799.2736,-22235.21,-28169.44,-17951.54,-15987.73
1237799.2776,-22222.38,-28156.47,-17935.23,-15973.9
1237799.2816,-22222.86,-28148.18,-17940.05,-15969.76
1237799.2856,-22210.31,-28117.85,-17931.27,-15946.53
1237799.2896,-22200.06,-28118.8,-17920.07,-15944.1
1237799.2936,-22219.95,-28154.95,-17934.71,-15970.9
1237799.2976,-22214.94,-28149.66,-17929.17,-15961.65
1237799.3016,-22204.93,-28131.39,-17916.78,-15956.93
1237799.3056,-22212.41,-28118.71,-17924.17,-15958.17
1237799.3096,-22215.37,-28131.54,-17930.37,-15961.7
1237799.3136,-22220.42,-28155.85,-17934.13,-15974.19
1237799.3176,-22213.37,-28150.18,-17927.93,-15962.41
1237799.3216,-22220.19,-28146.6,-17936.28,-15963.32
1237799.3256,-22222.86,-28132.39,-17943.0,-15958.41
1237799.3296,-22229.15,-28150.37,-17954.83,-15969.99
1237799.3336,-22239.88,-28179.79,-17963.13,-15991.69
1237799.3376,-22240.36,-28179.41,-17957.64,-15992.69
1237799.3416,-22232.01,-28160.38,-17950.11,-15979.63
1237799.3456,-22232.63,-28138.69,-17949.96,-15967.56
1237799.3496,-22224.48,-28140.6,-17943.67,-15963.13
1237799.3536,-22224.1,-28161.82,-17944.58,-15971.38
1237799.3576,-22227.34,-28166.68,-17947.63,-15973.38
1237799.3616,-22213.27,-28140.83,-17934.85,-15953.02
1237799.3656,-22209.46,-28122.09,-17936.14,-15949.58
1237799.3696,-22213.03,-28137.5,-17942.53,-15962.27
1237799.3736,-22210.7,-28153.9,-17936.76,-15970.61
1237799.3776,-22216.37,-28156.14,-17938.33,-15967.42
1237799.3816,-22214.51,-28143.84,-17936.9,-15959.93
1237799.3856,-22217.75,-28127.48,-17939.95,-15951.97
1237799.3896,-22217.51,-28133.11,-17939.0,-15948.11
1237799.3936,-22235.59,-28168.11,-17953.49,-15967.37
1237799.3976,-22245.22,-28177.98,-17959.79,-15975.29
1237799.4016,-22239.07,-28164.01,-17954.26,-15974.52
1237799.4056,-22226.53,-28133.11,-17943.24,-15959.12
1237799.4096,-22218.66,-28138.55,-17937.04,-15965.8
1237799.4136,-22242.41,-28183.51,-17959.93,-16004.28
1237799.4176,-22239.16,-28180.46,-17959.41,-15996.7
1237799.4216,-22217.85,-28142.26,-17937.95,-15950.68
1237799.4256,-22213.03,-28120.76,-17937.81,-15935.38
1237799.4296,-22208.65,-28132.44,-17939.57,-15950.4
1237799.4336,-22222.95,-28169.25,-17953.73,-15984.01
1237799.4376,-22229.24,-28177.69,-17958.07,-15998.27
1237799.4416,-22236.06,-28175.21,-17962.55,-16001.51
1237799.4456,-22233.35,-28151.42,-17958.36,-15984.01
1237799.4496,-22239.59,-28163.72,-17965.65,-15993.07
1237799.4536,-22244.6,-28184.37,-17968.47,-16006.19
1237799.4576,-22245.89,-28184.51,-17966.84,-16009.76
1237799.4616,-22240.4,-28174.02,-17961.12,-16003.42
1237799.4656,-22233.92,-28149.32,-17952.49,-15984.97
1237799.4696,-22247.98,-28168.82,-17970.37,-15998.32
1237799.4736,-22239.12,-28175.93,-17962.27,-15998.94
1237799.4776,-22232.39,-28163.96,-17956.59,-15977.19
1237799.4816,-22218.18,-28150.85,-17946.72,-15962.55
1237799.4856,-22222.14,-28147.03,-17950.11,-15974.0
1237799.4896,-22234.39,-28163.58,-17963.03,-15988.16
1237799.4936,-22226.72,-28161.58,-17953.02,-15980.29
1237799.4976,-22218.8,-28150.42,-17945.96,-15969.52
1237799.5016,-22215.32,-28148.51,-17942.53,-15964.46
1237799.5056,-22225.72,-28142.36,-17949.63,-15962.27
1237799.5096,-22217.47,-28133.73,-17938.57,-15948.11
1237799.5136,-22222.95,-28150.04,-17941.24,-15956.59
1237799.5176,-22230.87,-28158.05,-17950.49,-15964.61
1237799.5216,-22241.07,-28171.59,-17960.88,-15978.0
1237799.5256,-22236.64,-28150.08,-17954.69,-15957.31
1237799.5296,-22233.3,-28144.7,-17950.49,-15944.82
1237799.5336,-22242.31,-28166.87,-17956.55,-15973.43
1237799.5376,-22250.85,-28183.46,-17965.89,-16010.67
1237799.5416,-22253.23,-28190.33,-17967.75,-16013.48
1237799.5456,-22249.99,-28176.5,-17968.94,-15999.84
1237799.5496,-22242.17,-28165.15,-17963.75,-15982.15
1237799.5536,-22232.58,-28159.43,-17952.11,-15975.72
1237799.5576,-22230.53,-28157.62,-17950.82,-15982.73
1237799.5616,-22247.41,-28188.04,-17971.47,-16012.15
1237799.5656,-22236.64,-28167.3,-17961.55,-16001.27
1237799.5696,-22241.07,-28170.21,-17966.84,-16003.09
1237799.5736,-22244.03,-28176.88,-17966.99,-15997.36
1237799.5776,-22240.07,-28167.92,-17961.08,-15987.26
1237799.5816,-22243.79,-28180.08,-17965.65,-15998.37
1237799.5856,-22237.4,-28162.05,-17959.79,-15984.3
1237799.5896,-22241.79,-28166.92,-17965.41,-15989.31
1237799.5936,-22229.91,-28154.81,-17949.87,-15976.29
1237799.5976,-22227.86,-28147.08,-17941.95,-15973.05
1237799.6016,-22228.77,-28161.58,-17944.24,-15987.02
1237799.6056,-22234.78,-28167.01,-17969.42,-15991.07
1237799.6096,-22246.65,-28182.46,-17992.93,-16003.8
1237799.6136,-22247.56,-28187.85,-17991.12,-16004.33
1237799.6176,-22241.26,-28174.12,-17985.49,-15985.54
1237799.6216,-22225.72,-28168.54,-17973.04,-15975.81
1237799.6256,-22220.23,-28157.62,-17963.7,-15982.11
1237799.6296,-22220.38,-28158.05,-17960.88,-15988.78
1237799.6336,-22227.58,-28163.34,-17963.36,-15986.49
1237799.6376,-22222.95,-28155.33,-17958.45,-15979.1
1237799.6416,-22235.49,-28176.17,-17971.76,-15998.13
1237799.6456,-22221.9,-28151.8,-17955.73,-15980.2
1237799.6496,-22227.39,-28152.42,-17957.93,-15978.53
1237799.6536,-22240.31,-28169.83,-17967.99,-15990.45
1237799.6576,-22226.96,-28154.04,-17954.45,-15974.62
1237799.6616,-22246.51,-28183.75,-17974.57,-16000.99
1237799.6656,-22248.6,-28179.51,-17977.43,-16000.46
1237799.6696,-22243.93,-28175.12,-17975.24,-15995.22
1237799.6736,-22250.75,-28182.46,-17977.81,-16000.61
1237799.6776,-22234.11,-28161.67,-17961.46,-15981.72
1237799.6816,-22225.24,-28164.96,-17958.36,-15982.11
1237799.6856,-22229.29,-28162.1,-17967.42,-15984.92
1237799.6896,-22225.0,-28157.52,-17961.36,-15982.49
1237799.6936,-22219.61,-28156.95,-17952.64,-15981.06
1237799.6976,-22239.69,-28173.12,-17971.37,-15999.65
1237799.7016,-22225.38,-28167.3,-17957.98,-15991.07
1237799.7056,-22227.43,-28159.0,-17960.65,-15988.69
1237799.7096,-22212.08,-28142.98,-17945.96,-15971.61
1237799.7136,-22199.59,-28133.63,-17932.04,-15955.97
1237799.7176,-22210.51,-28139.21,-17945.05,-15954.45
1237799.7216,-22210.93,-28148.27,-17945.34,-15951.21
1237799.7256,-22202.49,-28130.73,-17938.23,-15934.28
1237799.7296,-22209.31,-28142.26,-17945.1,-15960.03
1237799.7336,-22209.22,-28142.31,-17941.29,-15958.17
1237799.7376,-22206.83,-28135.35,-17940.0,-15950.16
1237799.7416,-22211.65,-28156.95,-17946.01,-15976.48
1237799.7456,-22223.05,-28164.2,-17957.98,-15998.89
1237799.7496,-22234.92,-28179.46,-17967.99,-16026.36
1237799.7536,-22230.39,-28179.7,-17964.56,-16022.06
1237799.7576,-22232.11,-28175.88,-17968.61,-16012.96
1237799.7616,-22221.04,-28167.97,-17951.82,-15996.65
1237799.7656,-22199.97,-28137.5,-17927.41,-15976.57
1237799.7696,-22205.4,-28143.84,-17938.81,-15977.0
1237799.7736,-22222.81,-28169.35,-17961.79,-15989.59
1237799.7776,-22230.82,-28172.02,-17973.57,-15990.12
1237799.7816,-22219.9,-28168.73,-17963.41,-15981.25
1237799.7856,-22224.57,-28170.4,-17968.47,-15995.79
1237799.7896,-22222.0,-28163.48,-17961.36,-15992.17
1237799.7936,-22217.9,-28156.24,-17953.68,-15972.85
1237799.7976,-22223.67,-28151.37,-17956.78,-15966.04
1237799.8016,-22230.1,-28173.74,-17966.7,-15987.45
1237799.8056,-22240.98,-28179.55,-17980.39,-16012.24
1237799.8096,-22243.84,-28175.17,-17983.58,-16025.59
1237799.8136,-22234.39,-28168.06,-17970.66,-16014.43
1237799.8176,-22223.67,-28156.76,-17959.17,-15999.37
1237799.8216,-22221.85,-28162.39,-17952.78,-15992.74
1237799.8256,-22220.28,-28150.94,-17953.02,-15974.67
1237799.8296,-22217.13,-28150.94,-17960.03,-15972.09
1237799.8336,-22215.51,-28158.81,-17959.55,-15984.06
1237799.8376,-22206.64,-28140.45,-17948.11,-15957.26
1237799.8416,-22217.56,-28165.01,-17965.22,-15969.56
1237799.8456,-22223.86,-28167.06,-17973.14,-15986.73
1237799.8496,-22218.28,-28157.29,-17959.74,-15987.35
1237799.8536,-22224.38,-28162.53,-17958.69,-15990.02
1237799.8576,-22234.97,-28169.97,-17971.42,-15996.08
1237799.8616,-22226.67,-28173.55,-17966.32,-15995.5
1237799.8656,-22217.71,-28152.99,-17953.02,-15977.91
1237799.8696,-22211.13,-28145.75,-17944.29,-15976.96
1237799.8736,-22209.03,-28148.61,-17942.62,-15978.29
1237799.8776,-22225.48,-28161.86,-17961.36,-15992.36
1237799.8816,-22224.0,-28169.92,-17963.17,-15988.64
1237799.8856,-22210.65,-28144.7,-17946.25,-15965.65
1237799.8896,-22208.98,-28138.12,-17946.58,-15956.83
1237799.8936,-22220.76,-28149.47,-17955.59,-15960.31
1237799.8976,-22221.38,-28147.08,-17956.07,-15961.55
1237799.9016,-22207.64,-28151.8,-17944.62,-15970.9
1237799.9056,-22212.46,-28152.8,-17952.83,-15975.91
1237799.9096,-22217.94,-28155.0,-17959.31,-15976.05
1237799.9136,-22216.04,-28155.0,-17950.16,-15977.81
1237799.9176,-22217.94,-28154.47,-17947.72,-15983.92
1237799.9216,-22235.44,-28186.04,-17963.55,-16011.53
1237799.9256,-22231.77,-28169.11,-17956.35,-15999.94
1237799.9296,-22232.11,-28167.68,-17960.55,-15993.93
1237799.9336,-22231.77,-28174.17,-17969.23,-15988.21
1237799.9376,-22238.59,-28182.13,-17979.29,-16006.38
1237799.9416,-22242.02,-28197.58,-17980.91,-16027.5
1237799.9456,-22238.5,-28181.56,-17972.19,-16015.34
1237799.9496,-22226.96,-28165.44,-17959.64,-15998.17
1237799.9536,-22233.77,-28173.59,-17961.98,-16003.71
1237799.9576,-22244.36,-28173.78,-17968.75,-16002.37
1237799.9616,-22245.65,-28185.13,-17974.19,-16003.66
1237799.9656,-22225.81,-28155.66,-17955.45,-15977.62
1237799.9696,-22231.49,-28159.24,-17962.74,-15983.35
1237799.9736,-22237.45,-28168.11,-17963.7,-15990.02
1237799.9776,-22252.28,-28179.84,-17973.71,-16008.19
1237799.9816,-22251.89,-28195.72,-17979.19,-16015.91
1237799.9856,-22259.43,-28197.96,-17989.02,-16023.35
1237799.9896,-22251.42,-28181.75,-17979.0,-16006.66
1237799.9936,-22245.36,-28178.89,-17972.14,-15998.37
1237799.9976,-22249.89,-28177.26,-17976.72,-15997.22
1237800.0016,-22250.13,-28191.14,-17979.48,-16008.47
1237800.0056,-22243.69,-28181.37,-17975.14,-16006.38
1237800.0096,-22243.22,-28173.78,-17970.61,-16002.99
1237800.0136,-22252.56,-28184.7,-17976.86,-16007.95
1237800.0176,-22257.38,-28186.75,-17983.3,-16013.2
1237800.0216,-22251.85,-28195.77,-17983.53,-16015.96
1237800.0256,-22244.27,-28181.79,-17981.58,-16003.66
1237800.0296,-22237.88,-28171.73,-17974.62,-15997.75
1237800.0336,-22230.82,-28166.11,-17962.74,-15988.3
1237800.0376,-22239.69,-28170.92,-17969.56,-15999.13
1237800.0416,-22239.02,-28186.47,-17972.19,-16010.62
1237800.0456,-22246.17,-28180.98,-17972.66,-16007.85
1237800.0496,-22233.77,-28163.15,-17962.55,-15988.49
1237800.0536,-22242.69,-28178.08,-17975.62,-15995.93
1237800.0576,-22258.0,-28187.33,-17987.02,-16005.09
1237800.0616,-22252.42,-28195.15,-17982.68,-16010.24
1237800.0656,-22243.17,-28180.79,-17972.57,-16007.66
1237800.0696,-22245.93,-28179.55,-17975.76,-16008.47
1237800.0736,-22243.07,-28183.65,-17977.53,-16006.61
1237800.0776,-22231.2,-28167.06,-17965.65,-15991.98
1237800.0816,-22238.21,-28189.47,-17975.86,-16010.14
1237800.0856,-22253.8,-28193.52,-17988.68,-16019.78
1237800.0896,-22247.6,-28183.99,-17981.01,-16013.62
1237800.0936,-22258.24,-28198.44,-17988.54,-16020.73
1237800.0976,-22235.73,-28169.35,-17967.04,-15988.49
1237800.1016,-22226.57,-28175.93,-17964.51,-15990.78
1237800.1056,-22235.73,-28175.5,-17971.76,-15995.08
1237800.1096,-22233.44,-28165.77,-17969.47,-15979.58
1237800.1136,-22244.55,-28183.75,-17982.63,-15996.08
1237800.1176,-22260.53,-28195.96,-17998.65,-16014.91
1237800.1216,-22250.51,-28199.06,-17991.12,-16015.34
1237800.1256,-22251.66,-28199.39,-17996.12,-16020.87
1237800.1296,-22243.03,-28184.51,-17985.44,-16009.62
1237800.1336,-22250.85,-28195.1,-17991.16,-16017.11
1237800.1376,-22242.26,-28178.08,-17981.05,-15999.61
1237800.1416,-22244.55,-28194.53,-17985.82,-16010.24
1237800.1456,-22245.03,-28190.38,-17984.63,-16014.91
1237800.1497,-22238.45,-28178.12,-17975.81,-16004.47
1237800.1537,-22240.07,-28178.55,-17970.56,-16000.37
1237800.1577,-22241.31,-28167.01,-17967.66,-15982.73
1237800.1617,-22233.44,-28176.36,-17966.37,-15990.78
1237800.1657,-22248.75,-28193.38,-17986.35,-16028.07
1237800.1697,-22253.75,-28188.18,-17990.26,-16022.21
1237800.1737,-22241.12,-28177.31,-17974.57,-16005.33
1237800.1777,-22215.56,-28145.32,-17946.05,-15973.33
1237800.1817,-22206.12,-28148.85,-17934.42,-15979.96
1237800.1857,-22217.8,-28149.8,-17945.01,-15983.01
1237800.1897,-22197.96,-28118.42,-17926.27,-15946.01
1237800.1937,-22222.95,-28150.99,-17956.35,-15973.05
1237800.1977,-22247.89,-28185.47,-18003.13,-16003.09
1237800.2017,-22232.73,-28188.28,-17997.31,-16001.56
1237800.2057,-22242.98,-28199.49,-18008.19,-16026.36
1237800.2097,-22256.23,-28206.97,-18012.0,-16050.2
1237800.2137,-22259.48,-28219.37,-18014.24,-16063.5
1237800.2177,-22256.71,-28210.69,-18014.1,-16051.91
1237800.2217,-22246.08,-28208.07,-18003.8,-16037.28
1237800.2257,-22236.97,-28184.66,-17988.78,-16013.1
1237800.2297,-22216.37,-28155.47,-17965.37,-15982.96
1237800.2337,-22214.84,-28165.2,-17971.37,-15992.74
1237800.2377,-22218.18,-28166.35,-17976.86,-16002.37
1237800.2417,-22213.18,-28167.16,-17968.04,-15997.84
1237800.2457,-22220.23,-28169.3,-17969.94,-16007.71
1237800.2497,-22218.66,-28160.05,-17960.12,-16005.28
1237800.2537,-22220.8,-28157.14,-17953.21,-15994.6
1237800.2577,-22220.23,-28151.37,-17953.92,-15988.69
1237800.2617,-22220.71,-28166.11,-17955.26,-16000.65
1237800.2657,-22220.04,-28153.71,-17942.81,-15995.84
1237800.2697,-22206.64,-28127.77,-17926.55,-15969.09
1237800.2737,-22214.13,-28137.5,-17931.84,-15970.9
1237800.2777,-22227.1,-28150.94,-17956.69,-15974.24
1237800.2817,-22224.72,-28167.78,-17963.41,-15982.44
1237800.2857,-22229.77,-28165.15,-17958.5,-15997.03
1237800.2897,-22240.07,-28180.79,-17981.48,-16015.82
1237800.2937,-22252.47,-28203.73,-18015.24,-16019.16
1237800.2977,-22274.21,-28232.39,-18043.23,-16055.68
1237800.3017,-22276.59,-28241.02,-18032.46,-16074.56
1237800.3057,-22265.53,-28215.27,-18010.24,-16059.02
1237800.3097,-22256.0,-28193.76,-17992.98,-16039.8
1237800.3137,-22255.23,-28192.33,-17987.92,-16031.55
1237800.3177,-22243.36,-28175.55,-17977.0,-16015.87
1237800.3217,-22238.11,-28182.56,-17974.66,-16014.05
1237800.3257,-22237.97,-28177.12,-17973.76,-16012.48
1237800.3297,-22245.12,-28176.36,-17977.57,-16013.1
1237800.3337,-22245.89,-28178.31,-17973.38,-16010.19
1237800.3377,-22242.64,-28170.4,-17971.14,-16000.08
1237800.3417,-22242.88,-28188.52,-17982.06,-16005.18
1237800.3457,-22220.19,-28157.91,-17959.93,-15977.0
1237800.3497,-22216.89,-28146.79,-17954.02,-15976.48
1237800.3537,-22229.48,-28165.68,-17967.89,-15994.26
1237800.3577,-22233.87,-28164.34,-17969.56,-15992.64
1237800.3617,-22238.4,-28180.6,-17971.61,-16008.0
1237800.3657,-22253.47,-28193.81,-17992.74,-16026.59
1237800.3697,-22235.73,-28173.64,-17979.67,-16015.34
1237800.3737,-22248.7,-28189.33,-17989.11,-16031.65
1237800.3777,-22240.74,-28175.98,-17980.29,-16021.73
1237800.3817,-22255.76,-28197.72,-17990.64,-16034.41
1237800.3857,-22233.06,-28160.91,-17959.55,-16000.51
1237800.3897,-22215.8,-28129.06,-17932.56,-15969.47
1237800.3937,-22230.06,-28149.99,-17949.87,-15974.91
1237800.3977,-22268.3,-28200.01,-18016.48,-16010.81
1237800.4017,-22265.06,-28216.37,-18019.34,-16023.97
1237800.4057,-22267.44,-28206.78,-18005.04,-16029.69
1237800.4097,-22258.71,-28187.37,-17983.39,-16022.97
1237800.4137,-22252.04,-28192.62,-17987.21,-16023.45
1237800.4177,-22274.12,-28217.41,-18026.64,-16043.71
1237800.4217,-22279.5,-28229.91,-18023.49,-16054.49
1237800.4257,-22270.44,-28214.46,-18011.38,-16045.91
1237800.4297,-22262.39,-28198.72,-18002.32,-16035.99
1237800.4337,-22249.42,-28192.86,-17989.97,-16027.98
1237800.4377,-22231.63,-28172.78,-17974.24,-16013.24
1237800.4417,-22232.49,-28187.9,-17979.43,-16024.69
1237800.4457,-22233.11,-28183.56,-17978.15,-16023.59
1237800.4497,-22235.73,-28177.46,-17974.66,-16020.4
1237800.4537,-22233.73,-28178.41,-17968.47,-16011.96
1237800.4577,-22235.25,-28171.73,-17971.57,-15999.8
1237800.4617,-22234.01,-28176.17,-17967.32,-15994.98
1237800.4657,-22236.78,-28169.21,-17965.84,-15991.93
1237800.4697,-22244.74,-28176.6,-17975.05,-16003.32
1237800.4737,-22252.61,-28189.33,-17981.39,-16010.67
1237800.4777,-22258.14,-28188.04,-17984.2,-16007.9
1237800.4817,-22267.92,-28214.03,-17996.12,-16038.47
1237800.4857,-22270.4,-28206.73,-17996.22,-16037.18
1237800.4897,-22245.12,-28166.82,-17967.99,-15990.59
1237800.4937,-22239.21,-28170.35,-17964.51,-15993.12
1237800.4977,-22252.13,-28188.04,-17981.29,-16023.45
1237800.5017,-22238.73,-28188.57,-17972.81,-16018.2
1237800.5057,-22229.63,-28171.88,-17961.08,-16004.9
1237800.5097,-22241.45,-28178.22,-17971.37,-16017.2
1237800.5137,-22266.82,-28210.83,-17998.84,-16043.81
1237800.5177,-22271.78,-28213.6,-18003.56,-16053.39
1237800.5217,-22271.68,-28225.76,-18004.8,-16060.4
1237800.5257,-22266.3,-28208.74,-17999.46,-16041.76
1237800.5297,-22255.33,-28186.28,-17987.83,-16013.72
1237800.5337,-22272.88,-28209.4,-18005.71,-16029.41
1237800.5377,-22277.55,-28217.75,-18011.76,-16052.82
1237800.5417,-22280.17,-28236.49,-18019.49,-16074.04
1237800.5457,-22268.3,-28216.51,-18009.71,-16052.82
1237800.5497,-22272.45,-28210.5,-18010.67,-16043.71
1237800.5537,-22256.28,-28193.33,-17988.68,-16018.96
1237800.5577,-22226.38,-28153.71,-17957.64,-15977.72
1237800.5617,-22248.18,-28193.1,-17982.68,-16015.87
1237800.5657,-22279.12,-28222.66,-18014.72,-16054.68
1237800.5697,-22280.98,-28219.04,-18018.58,-16054.44
1237800.5737,-22270.4,-28214.27,-18007.71,-16044.24
1237800.5777,-22262.62,-28202.01,-18003.94,-16027.74
1237800.5817,-22266.01,-28217.37,-18005.99,-16037.28
1237800.5857,-22265.63,-28212.6,-18006.52,-16036.04
1237800.5897,-22249.99,-28186.99,-17988.64,-16012.96
1237800.5937,-22259.48,-28201.92,-17996.46,-16022.49
1237800.5977,-22264.63,-28202.35,-18002.94,-16023.92
1237800.6017,-22262.77,-28212.69,-18002.13,-16030.08
1237800.6057,-22261.24,-28207.97,-18000.6,-16030.41
1237800.6097,-22258.24,-28200.44,-18000.32,-16030.79
1237800.6137,-22247.65,-28194.24,-17987.73,-16025.83
1237800.6177,-22250.89,-28189.23,-17991.16,-16023.11
1237800.6217,-22244.27,-28191.38,-17984.34,-16019.58
1237800.6257,-22232.87,-28168.35,-17960.41,-16004.23
1237800.6297,-22235.97,-28166.87,-17963.03,-16006.9
1237800.6337,-22242.64,-28185.8,-17980.24,-16007.9
1237800.6377,-22240.16,-28171.59,-17977.91,-15986.83
1237800.6417,-22244.74,-28194.86,-17992.12,-16001.23
1237800.6457,-22249.56,-28207.54,-18009.47,-16018.2
1237800.6497,-22252.18,-28209.79,-18015.86,-16026.31
1237800.6537,-22245.31,-28206.11,-18004.37,-16020.68
1237800.6577,-22242.88,-28195.91,-18006.28,-16005.37
1237800.6617,-22242.5,-28207.16,-18007.42,-16013.1
1237800.6657,-22244.41,-28206.16,-18007.47,-16022.92
1237800.6697,-22238.21,-28190.14,-17995.6,-16011.14
1237800.6737,-22248.99,-28205.97,-17999.03,-16028.55
1237800.678,-22250.46,-28197.63,-17990.83,-16030.03
1237800.682,-22243.5,-28202.68,-17981.77,-16036.61
1237800.686,-22261.24,-28221.61,-18001.18,-16059.26
1237800.69,-22260.0,-28213.89,-18001.22,-16053.54
1237800.694,-22256.95,-28212.84,-17993.83,-16046.1
1237800.698,-22267.82,-28213.46,-18005.42,-16044.48
1237800.702,-22265.68,-28220.37,-18008.0,-16042.66
1237800.706,-22266.72,-28215.22,-18008.9,-16033.56
1237800.71,-22258.71,-28198.05,-18000.75,-16013.58
1237800.714,-22250.94,-28194.24,-17990.88,-16003.18
1237800.718,-22245.36,-28181.89,-17987.4,-15988.07
1237800.722,-22233.58,-28182.13,-17976.14,-15983.39
1237800.726,-22240.74,-28185.42,-17980.43,-15992.02
1237800.73,-22238.83,-28165.92,-17967.04,-15976.05
1237800.734,-22243.6,-28164.29,-17960.5,-15970.85
1237800.738,-22242.5,-28150.51,-17960.79,-15955.64
1237800.742,-22241.98,-28175.79,-17977.86,-15974.0
1237800.746,-22268.73,-28211.84,-17999.7,-16039.52
1237800.75,-22281.17,-28221.8,-18000.65,-16076.28
1237800.754,-22279.6,-28230.62,-18010.67,-16070.65
1237800.758,-22265.77,-28218.51,-18017.96,-16052.68
1237800.762,-22257.47,-28219.08,-18014.58,-16041.85
1237800.766,-22266.58,-28210.55,-18012.14,-16030.93
1237800.77,-22267.77,-28212.12,-18021.11,-16036.94
1237800.774,-22260.67,-28219.42,-18020.01,-16044.9
1237800.778,-22254.76,-28204.97,-18009.38,-16035.8
1237800.782,-22258.05,-28218.89,-18013.1,-16039.18
1237800.786,-22258.95,-28211.17,-18011.81,-16028.55
1237800.79,-22253.71,-28193.33,-18003.42,-16010.1
1237800.794,-22265.06,-28211.12,-18009.62,-16027.45
